0.42199,2.2507,2.851,4.9692,8.5215,6.8312,4.1132,1.9917,2.9582,7.173,0.86193,1.888,1.5677,1
7.1412,0.51154,0.0010127,0.27057,5.051,1.1105,3.1941,11.119,2.3901,2.8507,1.9588,0.91341,3.5554,1
15.265,1.0032,1.3155,6.0142,3.0594,3.0725,8.6824,0.63591,4.0646,1.2659,10.427,6.8948,0.69684,1
1.347,5.5559,5.5393,3.7126,3.725,4.9264,7.0278,1.2481,2.8526,4.3883,9.6833,5.9024,5.1341,1
2.1215,1.6472,1.8699,5.3103,2.9091,2.5634,5.3586,13.013,3.7921,3.5723,0.56182,0.83533,0.035431,1
3.2245,2.2284,3.031,5.0594,7.5236,10.656,4.6986,4.1084,1.8892,0.98744,1.8149,1.5579,4.5918,1
5.0703,0.71365,5.2965,4.2314,2.7978,4.6385,3.0762,3.5796,0.80836,6.8089,0.61759,8.2464,2.8677,1
59.205,10.203,25.055,7.1433,19.039,14.163,11.676,11.046,8.344,0.34584,11.936,2.0225,0.96198,1
127.9,5.314,1.3942,0.37026,3.3757,11.88,6.5282,10.868,19.238,20.27,29.078,2.3129,7.852,1
105.98,5.1156,12.531,32.589,39.085,1.8418,2.8517,17.194,8.4878,17.098,6.046,7.0784,3.9954,1
162.15,2.1897,2.4088,7.2013,6.847,15.02,3.243,14.49,17.756,6.9771,2.2679,4.994,17.038,1
225.16,26.881,3.4314,0.9457,6.3834,9.218,11.843,10.096,0.50144,8.2747,18.988,30.579,0.72672,1
76.658,19.565,10.144,0.5067,12.491,0.98686,18.088,8.572,6.1074,2.5998,1.7012,7.2881,2.282,1
83.516,24.15,7.4549,10.466,3.3714,19.244,14.982,8.8207,2.8157,7.318,1.6238,8.2151,18.837,1
78.857,6.7133,10.919,10.724,2.7712,3.8381,6.7179,3.1545,12.56,4.9182,6.2166,10.851,12.124,1
80.544,4.8713,12.06,8.4611,10.982,1.2616,6.1163,5.9882,6.6733,7.1591,12.224,12.967,2.6471,1
134.44,4.4136,9.3186,19.524,5.7728,6.8653,16.056,22.244,15.159,5.9767,8.5297,1.1219,13.183,1
93.635,4.6139,8.0576,7.0187,6.8319,5.1133,0.88788,0.59713,1.9502,9.333,5.0543,12.044,2.1992,1
80.498,38.631,5.2903,1.1725,16.793,1.5335,14.845,6.104,10.561,1.5022,3.771,7.5987,4.4626,1
108.41,7.5128,14.049,6.0763,4.7337,10.143,19.552,1.2929,3.9481,8.9139,6.9469,5.4154,7.5446,1
70.246,21.206,13.447,30.673,19.003,20.84,6.4937,12.584,3.7043,0.75095,0.83799,17.703,0.30985,1
59.567,5.2009,13.599,7.8891,9.2234,5.6923,15.096,7.0528,5.2512,13.44,11.544,5.4889,5.9038,1
94.551,10.569,2.7932,4.0476,5.8487,1.38,2.4145,11.086,14.004,8.2286,10.067,5.2908,5.653,1
80.964,14.198,0.97193,9.1153,8.3236,11.636,17.173,17.561,14.94,4.6805,0.55306,1.6872,14.912,1
101.14,5.9675,2.4296,7.904,11.77,24.727,3.7604,4.2327,4.5485,11.031,0.82163,20.455,5.8434,1
84.151,11.105,6.4964,16.603,6.6574,2.9446,9.1452,6.1433,1.604,18.098,10.529,22.077,8.6477,1
187.15,14.075,7.9268,10.433,25.541,12.574,18.321,26.858,6.2116,1.5652,15.419,5.7661,10.678,1
139.47,33.127,18.849,35.121,19.66,9.8092,15.832,1.5093,1.4521,3.421,13.888,20.431,9.8776,1
111.04,2.9855,2.8974,28.468,38.176,11.436,10.129,14.392,11.267,13.014,3.0684,7.1416,7.7041,1
144.22,5.2141,2.9796,12.951,8.7594,0.22829,13.149,4.9954,14.026,10.169,6.9286,15.092,10.752,1
87.997,9.2271,8.8356,8.834,11.768,7.1493,8.9012,16.355,19.13,4.7434,15.908,4.0565,2.1795,1
130.32,23.692,26.988,23.088,16.5,17.112,5.1788,23.486,7.5293,11.683,12.047,2.4082,16.326,1
48.9,3.4367,4.1851,0.85854,4.9362,8.9307,12.831,8.5721,4.9636,11.752,10.895,10.793,12.922,1
79.501,5.8106,5.8288,0.93059,16.359,11.732,0.29174,6.226,7.8342,10.565,7.9415,4.7243,0.32509,1
113.64,8.6315,16.481,26.406,6.7888,12.212,5.1481,4.1403,1.9292,22.729,9.4478,1.9407,9.3399,1
106.15,4.2186,7.3342,0.50477,20.194,6.6682,5.74,1.9209,15.183,5.3892,16.318,3.5855,4.1212,1
165.81,1.6176,34.503,10.218,1.3819,16.788,1.8599,7.5651,16.688,0.45803,28.713,10.156,8.8692,1
66.265,7.6002,12.542,1.3792,11.265,0.70748,4.3472,7.9028,7.6698,0.77387,8.5094,2.7049,7.5941,1
62.692,8.2171,14.554,2.5533,6.2052,13.245,2.4755,3.8736,1.8422,9.0351,3.7495,3.2342,10.319,1
119.78,9.2006,7.7473,25.152,3.6665,7.8715,22.871,9.3049,19.765,14.832,8.4364,32.694,3.0107,1
141.42,11.33,11.983,12.688,1.2509,11.203,3.5408,9.5914,6.1229,1.9185,6.073,4.3515,18.126,1
80.483,15.607,6.2435,8.1614,13.279,12.456,11.753,4.7755,3.1166,1.9187,7.0554,3.878,1.0776,1
123.86,1.7982,3.2856,17.669,6.268,7.5856,3.4949,4.0138,1.1653,7.664,16.376,1.527,3.5632,1
61.433,12.43,2.3402,2.5675,19.561,6.5417,4.3281,0.50232,8.0151,9.3312,13.462,6.6439,3.8829,1
64.429,9.6949,5.371,16.3,8.7365,9.801,5.9643,9.1427,0.31203,10.897,6.1786,10.355,5.5449,1
72.804,4.0184,22.655,24.774,1.0137,12.488,1.0904,6.2147,2.1117,4.9522,9.5815,15.385,5.2049,1
64.695,6.6122,5.523,2.6998,21.201,0.026345,12.558,2.427,1.8707,20.323,14.543,6.6314,6.2712,1
94.272,1.8479,11.313,5.8138,9.4307,17.863,9.7073,11.413,2.3762,8.9856,15.853,1.5264,6.7071,1
132.04,8.4879,3.478,2.4109,7.8451,8.355,14.139,0.76595,9.9859,3.5702,8.1475,4.1836,9.9089,1
69.271,3.8554,7.812,0.68387,12.003,5.4797,12.529,0.54606,2.6361,0.45069,6.8049,7.0992,7.4855,1
62.431,0.77939,0.82533,3.3438,3.0941,7.3494,2.894,4.084,7.4114,6.1681,6.3231,3.0798,4.5981,1
83.464,13.253,20.502,5.6311,4.9261,11.803,14.841,19.067,2.837,6.5273,1.8942,9.683,0.25682,1
97.526,3.8083,2.047,15.32,3.1549,13.458,4.1947,22.948,1.7107,6.6508,4.1573,15.903,1.4489,1
64.605,16.133,18.545,19.497,6.8847,20.591,1.42,5.2293,4.466,5.3492,4.2541,11.337,2.3848,1
114.29,11.484,9.9821,12.909,3.9889,6.0983,7.1688,5.8152,7.5549,3.3923,1.5639,0.1417,6.9198,1
95.248,0.73653,12.882,11.764,4.5144,5.3663,19.022,11.622,0.7336,7.1364,1.5602,14.806,7.076,1
78.907,18.004,1.2275,14.039,0.60754,9.6499,15.573,22.946,0.97952,14.671,18.021,12.285,0.95166,1
57.253,8.3634,5.3246,7.8966,6.3248,16.616,11.731,0.18614,8.3304,8.1227,2.2982,1.8458,7.0481,1
63.187,5.6407,18.042,24.213,5.3712,19.501,3.2086,15.758,3.5373,11.341,11.225,11.703,2.6406,1
57.461,6.0639,14.263,0.076249,6.2443,4.8993,2.9748,2.7444,0.39011,2.2573,0.42668,0.79042,4.491,1
55.598,4.0773,6.0521,8.78,15.855,6.7998,12.491,0.48133,1.7362,9.8222,0.7763,1.53,8.9574,1
99.355,8.0084,12.737,1.9088,3.2287,9.2386,2.2592,18.96,1.5599,11.178,16.346,1.3,1.363,1
54.821,1.5035,12.166,9.4766,5.7947,5.5331,9.0059,3.7248,2.2553,4.3514,2.4623,6.5905,12.891,1
50.495,1.2718,6.136,1.978,5.4038,3.3818,4.1616,9.8488,3.5758,1.9171,3.675,2.2659,1.8179,1
100.08,2.0025,19.131,14.204,0.18738,13.498,5.9739,7.162,30.187,3.2852,6.2157,2.9249,8.5187,1
72.736,17.072,9.1139,2.7479,1.6523,6.6175,0.82545,6.1989,6.9833,21.527,18.468,13.408,6.0715,1
107.54,13.897,22.74,4.6609,11.617,18.266,8.1678,6.609,11.927,7.3396,3.4605,3.2729,10.082,1
75.842,0.19205,8.6825,22.297,13.665,0.54425,16.401,0.23536,15.842,3.0342,4.3078,6.4541,7.4161,1
86.823,17.34,14.701,1.1681,15.561,18.229,0.72352,12.99,10.775,8.2705,0.28893,14.032,5.2997,1
115.19,5.3461,8.2803,0.80825,4.6635,5.5908,16.313,0.076224,11.652,0.67131,13.033,5.5984,4.0037,1
158.34,18.776,8.04,32.722,8.9751,14.171,19.285,19.77,9.5793,9.1032,6.1487,5.4967,13.616,1
39.854,1.9481,10.8,6.4262,1.4722,12.22,0.93464,18.174,2.8106,3.4296,5.2206,5.463,5.2073,1
104.28,27.116,2.322,15.657,0.18272,3.7029,2.7579,20.418,2.4737,0.79274,5.4707,2.7319,1.925,1
138.12,6.8514,7.9693,2.5565,28.848,12.92,14.945,13.961,19.605,6.3185,2.2772,13.983,6.5436,1
112.84,29.331,0.77803,4.3267,3.9841,0.80097,3.0967,5.4735,7.2889,11.46,18.736,2.9496,10.996,1
122.51,5.7226,2.8942,28.409,15.277,1.0474,2.8474,15.246,6.4719,14.573,8.0122,3.421,1.8394,1
114.41,24.521,7.9412,7.6643,9.0686,3.6139,10.386,3.7874,13.855,5.1735,3.1156,3.6121,3.8894,1
191.47,13.262,10.623,1.6031,1.6158,7.1262,2.329,8.0475,1.7698,1.0777,3.5626,7.6757,8.3378,1
111.29,9.8211,2.1349,2.5375,1.7578,16.415,10.672,3.9042,5.515,7.1669,13.034,5.1202,1.4234,1
104.76,10.997,1.0667,1.8073,13.168,3.3977,1.2705,0.207,8.5044,0.11442,1.655,11.208,6.31,1
162.77,5.246,2.5803,0.66694,7.3692,0.13125,5.6122,15.794,11.248,5.3247,2.3833,5.0156,5.0773,1
96.611,4.1266,1.3869,13.848,1.7937,14.707,5.7733,13.511,10.465,4.6041,5.9956,10.683,14.048,1
75.43,8.2155,15.997,3.1975,2.5633,18.87,4.7344,10.715,0.036914,3.4906,3.1032,3.0388,6.8137,1
108.52,21.383,12.082,16.702,2.0321,2.2821,12.147,5.5595,5.3704,10.324,0.52119,13.966,2.3843,1
157.53,12.222,0.73422,11.995,5.1032,3.4481,8.3786,17.632,7.102,18.877,8.4625,13.429,15.243,1
157.87,27.698,7.3368,4.251,7.8351,26.976,5.4057,4.4953,6.3043,2.151,8.1736,5.6493,5.5803,1
135.6,3.866,1.6182,4.7961,14.029,18.587,3.3182,6.8473,12.777,4.1984,10.274,3.0542,2.2087,1
135.56,6.596,10.401,6.5324,10.667,2.5119,1.8171,9.4426,23.945,3.717,13.832,2.7112,1.5883,1
98.57,1.9056,10.646,6.5907,0.99351,12.974,12.339,5.2367,0.48734,0.85217,5.9997,10.812,1.6999,1
167.84,12.098,12.018,18.291,10.068,7.4023,8.9384,10.667,13.078,6.5692,0.059685,8.9195,10.995,1
178.13,7.1647,7.3393,1.966,3.2766,9.0197,0.67711,8.9283,3.0585,11.705,9.7366,1.457,4.546,1
124.47,7.2751,11.19,23.524,7.7914,10.202,10.468,0.60202,11.845,6.4558,1.9803,19.647,6.1948,1
156.98,6.8763,32.67,6.5485,6.6118,8.2457,0.063649,10.22,12.626,4.979,3.9668,3.9135,8.6628,1
182.43,2.4115,8.5733,12.186,22.089,9.9753,9.07,11.536,18.254,20.4,14.998,0.32839,2.3166,1
163.29,13.416,10.991,11.384,22.568,0.26746,4.1854,12.805,9.5633,20.06,1.7389,3.7683,7.3375,1
187.14,9.3836,4.1765,19.848,2.3285,11.592,15.378,5.7474,0.1141,8.1563,30.456,1.8325,7.2091,1
175.91,11.983,3.8524,18.204,23.23,0.79856,6.2867,14.24,7.1108,8.6481,3.2169,11.574,14.666,1
145.14,30.23,4.4333,12.945,18.655,8.1606,1.6965,2.7736,2.3489,18.735,0.99464,3.6217,7.9717,1
119.23,17.501,39.93,10.327,19.541,1.0193,1.5482,14.381,2.9533,3.0425,7.0389,8.5762,5.8651,1
121.75,11.195,5.3604,9.3332,8.8471,5.4658,3.2648,11.794,4.2032,2.7462,19.303,2.3904,5.2169,1
132.84,8.9636,24.39,30.342,0.071666,15.941,4.3439,3.8592,9.3029,6.1718,6.8018,4.0769,23.644,1
118.16,13.501,22.426,16.457,3.0295,9.6607,4.4132,5.07,3.0042,4.8233,5.2977,7.3668,11.242,1
156.29,10.019,5.1436,20.708,13.775,1.5642,11.58,9.7595,18.603,12.884,2.2676,6.0777,5.6892,1
149.45,13.918,20.903,12.646,0.98035,1.0164,12.397,10.741,3.9769,0.17837,2.7826,9.247,0.76128,1
141.79,12.108,12.379,5.504,6.7761,19.129,5.5189,8.0034,12.316,27.659,9.7962,1.1633,2.8835,1
223.48,22.629,20.611,29.244,7.6289,13.231,9.7335,12.083,6.276,7.7447,8.873,20.37,22.455,1
240.11,12.748,0.69227,13.072,24.831,4.9885,4.2084,2.0101,3.3528,13.186,20.622,14.366,10.369,1
106.09,19.523,8.3391,14.578,8.1622,8.8045,4.6127,8.3719,11.634,7.5032,10.197,3.9109,4.6833,1
167.48,1.1492,23.421,1.704,6.0007,0.19144,10.828,12.83,3.2772,13.51,13.099,18.524,5.5761,1
138.63,32.308,5.511,11.14,26.36,17.661,8.0806,20.403,23.636,5.8502,7.4513,5.2138,14.177,1
164.81,20.68,8.1181,7.6919,3.3759,11.424,16.51,13.401,4.4347,19.299,2.9606,27.005,2.3799,1
122.1,5.5664,27.082,0.5427,14.545,11.459,3.3073,13.247,2.5211,4.1444,8.7607,8.5571,10.969,1
117.63,17.99,3.6647,2.1648,1.8268,4.4466,0.70815,14.564,18.597,13.053,9.803,3.5816,9.7239,1
97.588,13.091,14.535,8.3514,8.3485,3.8881,0.0025846,4.3992,8.7456,11.162,7.475,3.7234,6.0272,1
119.27,7.7584,6.7411,3.8812,7.9061,8.5581,18.544,4.278,0.54169,3.2596,8.7908,2.7279,8.3881,1
127.74,13.358,6.1135,1.9662,4.6658,15.422,4.2404,2.8868,10.57,6.7698,10.864,1.922,0.76469,1
121.54,7.7005,13.4,1.1593,6.9829,2.9686,1.3887,4.9789,0.53588,5.626,3.9631,3.5697,2.0509,1
123.67,0.61897,5.0229,3.5041,8.3744,6.4324,4.2268,10.955,6.0568,5.9063,1.4226,0.8129,2.1643,1
171.57,23.136,14.141,29.915,20.344,4.7513,2.4666,8.7201,9.4525,12.578,8.1855,2.5067,3.287,1
246.42,8.3084,15.093,4.7731,4.8259,0.79309,12.283,4.1337,11.958,14.878,13.145,13.659,1.2638,1
186.15,24.165,9.9067,24.052,18.382,15.151,20.195,1.2294,33.883,35.854,3.2647,3.1256,13.365,1
87.914,22.758,16.507,17.21,6.2067,4.5856,4.5098,14.038,1.4226,1.764,6.1674,5.2741,10.45,1
232.71,1.0389,2.9441,19.533,2.6649,5.1256,2.781,2.8965,13.284,10.075,19.68,7.1185,6.6196,1
179.45,17.907,10.463,20.128,15.021,1.6173,6.8158,6.6428,17.512,1.5186,15.243,13.98,1.1793,1
177.7,19.208,12.57,7.2903,18.004,12.545,16.206,12.729,20.172,0.60288,16.74,4.7715,23.981,1
135.43,20.2,3.9508,6.4015,6.0236,1.4041,16.434,17.881,19.258,8.6987,12.671,9.1785,1.4062,1
151.86,19.086,1.0598,2.2704,4.5671,8.0666,11.247,11.748,8.9834,19.093,6.9486,15.475,1.5637,1
227.25,22.191,11.553,4.8992,21.932,25.696,26.13,23.571,18.902,7.6615,9.6753,41.64,41.08,1
225.41,20.133,29.235,39.349,23.763,0.86738,4.1322,27.889,18.077,22.547,13.288,15.136,32.641,1
106.5,4.7568,4.8382,3.4715,14.086,17.146,12.869,4.6157,16.943,16.434,4.5482,9.8603,2.1698,1
155.73,9.3209,4.4518,17.49,10.569,47.473,1.4805,0.34352,29.104,11.136,21.811,4.9631,6.7874,1
163.41,5.078,2.269,13.825,9.519,29.221,19.854,25.094,27.76,25.947,9.0909,15.192,30.281,1
166.19,11.875,4.3151,2.3173,13.761,10.266,6.0437,11.146,27.531,19.638,7.0146,2.0221,7.5677,1
122.49,7.4565,6.6852,17.048,6.2349,20.039,1.5031,11.831,11.968,17.473,8.7861,8.5785,13.677,1
183.52,18.917,21.499,28.722,11.287,0.17457,5.571,14.603,22.637,0.17573,10.157,9.2806,7.3444,1
150.53,2.8105,9.8109,14.147,12.057,46.966,6.7585,23.32,8.2159,14.471,10.779,24.723,4.5286,1
161.12,1.6737,33.16,19.619,21.716,33.964,2.3839,33.219,6.633,16.719,5.8082,6.4841,6.0728,1
122.24,16.608,15.611,15.769,11.657,22.843,20.455,16.444,9.3249,7.1675,0.95478,0.010627,2.5944,1
324.56,2.2859,14.21,29.522,19.663,27.371,8.0896,11.047,33.803,24.622,8.1628,12.271,1.4399,1
160.11,14.254,0.20504,9.2012,11.549,2.142,17.138,3.5441,30.376,34.849,19.67,21.869,1.5957,1
175.87,4.1245,25.398,41.587,1.5482,28.291,31.511,26.39,1.1795,32.192,22.798,8.3667,21.279,1
121.46,7.7221,2.7576,13.455,2.8147,3.288,11.941,4.1771,7.7324,5.8314,1.0542,6.8523,1.1603,1
118.57,6.5776,1.085,9.4333,3.7765,5.4262,7.7652,8.3533,8.2898,4.9313,4.8567,0.59747,8.1435,1
152.45,1.7198,9.3335,12.449,28.32,14.945,22.543,10.189,12.559,31.93,2.6701,13.643,8.251,1
123.36,11.831,5.7201,19.195,9.847,3.5128,39.488,13.245,1.9444,7.8732,15.259,3.8001,20.623,1
166.94,24.172,13.726,4.5711,2.6384,3.0242,5.483,6.336,4.1332,19.005,3.7625,29.355,3.2452,1
92.49,11.302,1.2795,4.8769,1.1089,2.1413,14.543,3.4818,2.687,1.8832,9.5393,3.5993,0.64434,1
256.06,12.624,31.067,11.861,3.7713,13.296,2.9781,5.6101,6.0503,19.925,3.6306,20.237,17.455,1
129.03,7.4519,10.7,11.112,35.431,17.859,2.4223,15.984,2.6422,0.2428,18.957,1.5326,12.417,1
121.37,2.6281,19.919,11.195,2.6323,10.878,6.1104,7.9048,22.053,11.399,13.679,17.153,14.936,1
124.73,23.963,2.827,16.58,8.254,24.665,3.3488,20.121,23.423,17.852,10.559,0.90691,9.5315,1
161.42,0.28895,2.4977,8.5088,23.63,8.0067,17.992,5.8732,0.8752,10.231,4.0343,5.912,3.575,1
180.47,13.307,18.373,26.803,1.5582,19.669,6.6056,14.209,5.9089,23.053,4.8665,10.918,16.831,1
225.55,18.086,7.5564,0.23008,0.29298,27.51,40.098,6.8793,5.8471,11.98,13.076,41.36,2.6361,1
185.04,10.648,35.262,46.76,16.642,3.9176,9.2714,18.637,23.541,0.33931,1.3296,31.613,11.33,1
115.78,7.4915,16.282,13.168,1.5532,2.8478,2.5115,24.91,6.8916,11.509,13.483,2.8092,9.1654,1
209.85,6.4359,6.146,14.86,7.1501,20.815,15.293,13.428,16.85,20.495,21.359,31.353,3.2964,1
135.5,7.447,5.6425,1.3298,11.455,1.2565,23.364,9.1536,8.0665,7.538,1.4264,3.3974,3.4468,1
134.46,7.2167,0.56408,4.9928,1.8729,10.176,24.141,9.935,6.6403,2.5486,2.5674,8.0041,0.4183,1
103.56,2.3901,4.6198,10.414,8.8001,9.7238,0.33277,5.3118,4.0453,7.9424,3.756,4.0375,18.277,1
174.97,2.6359,7.6125,3.0804,10.93,19.299,16.177,11.15,7.6652,9.0863,3.0185,15.873,5.6668,1
176.9,6.2328,3.6575,15.659,10.278,1.9726,5.6923,6.0765,8.3397,2.8417,4.9661,4.4665,3.6159,1
99.661,7.0151,12.413,0.40136,0.87865,3.2676,5.3452,0.74987,15.284,7.1772,5.2811,3.7318,4.1763,1
123.78,2.7743,5.374,3.5501,2.4043,7.0899,1.0108,12,5.9661,7.0169,8.8471,1.4063,4.2809,1
67.34,8.4525,1.3353,15.003,2.3795,3.9189,2.8518,5.935,7.2435,6.2457,19.485,4.1303,2.0309,1
63.413,15.87,7.6157,2.5809,11.835,3.1467,6.9002,3.7565,0.65895,5.2935,5.9473,5.3979,6.0029,1
116.46,17.923,11.628,20.589,8.2684,5.9815,11.694,14.613,9.8721,17.486,3.3727,6.9461,9.9892,1
202.01,6.3874,0.42009,1.1211,3.6418,3.6545,7.6092,6.7458,9.1945,8.118,34.141,0.3145,3.2279,1
133.6,11.321,7.1892,3.0715,5.1541,14.729,16.519,13.069,1.4047,3.8877,6.572,32.646,30.193,1
117.68,0.074076,12.171,0.5276,8.1038,5.4226,6.7021,19.356,16.707,21.618,7.0146,14.268,0.27482,1
142.52,4.4468,10.881,5.7068,12.119,2.8729,0.53692,5.4645,8.7341,0.38112,7.4435,10.276,5.7955,1
90.065,24.829,3.9532,5.9933,4.1369,8.9174,3.606,5.1649,11.537,4.7096,14.385,7.7363,15.844,1
116.21,12.696,13.082,3.1215,8.2213,11.003,6.3655,25.452,8.5938,4.0651,21.896,9.0535,8.8164,1
82.427,17.425,12.819,3.787,3.3337,2.2448,4.7695,7.6441,10.39,4.9598,18.763,7.6381,4.1924,1
151.87,2.8186,2.3779,8.0549,14.648,0.9583,6.2896,5.4422,0.38176,1.4224,1.5133,5.3683,2.228,1
159.52,5.7142,4.5946,8.7331,3.6494,1.7771,3.7298,2.1569,3.9769,8.5713,8.6352,9.7506,10.075,1
226.03,4.8192,11.473,1.6448,14.781,14.483,8.3947,1.5184,11.502,3.9016,8.6358,15.402,8.0988,1
153.01,2.5724,3.1939,4.881,12.189,2.7348,5.3224,9.7464,11.715,10.147,5.4207,6.3868,12.449,1
128.7,3.5728,5.4578,6.8816,11.92,4.0282,12.67,8.2079,7.351,3.8642,2.5896,8.2936,4.8637,1
77.053,1.1449,16.565,4.8357,10.333,3.6432,17.214,12.851,8.3516,7.0137,12.577,5.3881,14.596,1
119.45,14.481,15.505,11.202,3.8877,17.195,12.887,16.015,40.533,4.9621,5.5818,0.5528,11.406,1
